Date,Open,High,Low,Close,Volume
2013-09-18,98.81,100.85,97.7,99.72,488087.0
2013-09-17,98.54,98.68,98.41,98.68,92414.0
2013-09-16,99.03,99.08,98.6,98.67,82214.0
2013-09-13,98.27,98.59,97.77,98.54,75834.0
2013-09-12,98.33,98.79,98.33,98.36,271269.0
2013-09-11,97.58,97.99,97.56,97.96,174786.0
2013-09-10,97.45,97.62,97.38,97.53,197139.0
2013-09-09,98.44,98.47,98.16,98.25,114513.0
2013-09-06,98.67,99.22,98.52,98.72,278554.0
2013-09-05,98.0,98.02,97.63,97.67,452326.0
2013-09-04,98.3,98.34,98.02,98.19,121785.0
2013-09-03,99.06,99.06,97.95,98.28,703103.0
2013-08-30,99.56,99.71,99.48,99.63,63440.0
2013-08-29,99.59,99.63,99.34,99.59,150352.0
2013-08-28,100.17,100.26,99.99,100.1,120069.0
2013-08-27,100.51,100.84,100.33,100.77,260220.0
2013-08-26,99.31,99.42,99.07,99.36,98524.0
2013-08-23,98.77,99.42,98.75,99.17,124258.0
2013-08-22,99.24,99.37,99.05,99.13,183463.0
2013-08-21,100.23,100.3,99.86,100.04,158907.0
2013-08-20,100.68,100.95,100.5,100.59,269654.0
2013-08-19,99.96,100.38,99.7,100.35,122776.0
2013-08-16,100.61,100.65,100.04,100.31,303600.0
2013-08-15,99.45,100.63,99.36,100.59,352961.0
2013-08-14,99.51,99.86,99.51,99.77,94497.0
2013-08-13,99.63,99.93,99.47,99.69,453380.0
2013-08-12,101.22,101.48,101.06,101.06,499076.0
2013-08-09,101.45,101.75,101.39,101.7,226558.0
2013-08-08,101.65,102.08,101.14,101.15,235394.0
2013-08-07,101.07,101.54,101.02,101.41,415556.0
2013-08-06,99.72,100.3,99.59,100.11,292352.0
2013-08-05,99.22,99.57,99.04,99.57,250050.0
2013-08-02,98.51,99.15,98.46,98.95,138182.0
2013-08-01,98.98,99.0,98.23,98.33,274436.0
2013-07-31,99.63,100.09,99.42,99.93,117426.0
2013-07-30,99.82,99.86,99.49,99.82,115191.0
2013-07-29,99.89,100.13,99.66,99.96,154113.0
2013-07-26,99.47,99.84,99.4,99.64,255275.0
